ID,Age,Rotten Tomatoes,Netflix,Disney+
5164,5,64,0,0
5165,3,64,0,0
5166,2,64,0,0
5167,3,64,0,0
5168,5,64,0,0
5169,5,64,0,0
5170,5,64,0,0
5171,5,64,0,0
5172,3,64,0,0
5173,5,64,0,0
5174,5,64,0,0
5175,0,64,0,0
5176,2,64,0,0
5177,5,64,0,0
5178,5,64,0,0
5179,5,64,0,0
5180,5,64,0,0
5181,5,64,0,0
5182,0,64,0,0
5183,5,64,0,0
5184,5,64,0,0
5185,5,64,0,0
5186,0,64,0,0
5187,2,64,0,0
5188,0,64,0,0
5189,5,64,0,0
5190,0,64,0,0
5191,0,64,0,0
5192,5,64,0,0
5193,0,64,0,0
5194,3,64,0,0
5195,5,64,0,0
5196,5,64,0,0
5197,2,64,0,0
5198,5,64,0,0
5199,3,64,0,0
5200,3,64,0,0
5201,5,64,0,0
5202,5,64,0,0
5203,5,64,0,0
5204,3,64,0,0
5205,5,64,0,0
5206,5,64,0,0
5207,5,64,0,0
5208,3,64,0,0
5209,5,64,0,0
5210,0,64,0,0
5211,2,64,0,0
5212,5,64,0,0
5213,5,64,0,0
5214,0,64,0,0
5215,0,64,0,0
5216,0,64,0,0
5217,2,63,0,0
5218,2,63,0,0
5219,2,63,0,0
5220,3,63,0,0
5221,0,63,0,0
5222,5,63,0,0
5223,0,63,0,0
5224,5,63,0,0
5225,2,63,0,0
5226,5,63,0,0
5227,0,63,0,0
5228,5,63,0,0
5229,5,63,0,0
5230,5,63,0,0
5231,0,63,0,0
5232,2,63,0,0
5233,5,63,0,0
5234,5,63,0,0
5235,5,63,0,0
5236,3,63,0,0
5237,3,63,0,0
5238,5,63,0,0
5239,2,63,0,0
5240,2,63,0,0
5241,5,63,0,0
5242,2,63,0,0
5243,3,63,0,0
5244,3,63,0,0
5245,0,63,0,0
5246,5,63,0,0
5247,3,63,0,0
5248,4,63,0,0
5249,5,63,0,0
5250,0,63,0,0
5251,0,63,0,0
5252,5,63,0,0
5253,3,63,0,0
5254,5,63,0,0
5255,5,63,0,0
5256,5,63,0,0
5257,5,63,0,0
5258,4,63,0,0
5259,5,63,0,0
5260,0,63,0,0
5261,5,63,0,0
5262,5,63,0,0
5263,0,63,0,0
5264,5,63,0,0
5265,5,63,0,0
5266,3,63,0,0
5267,3,63,0,0
5268,2,63,0,0
5269,5,63,0,0
5270,3,63,0,0
5271,1,63,0,0
5272,5,63,0,0
5273,0,63,0,0
5274,5,62,0,0
5275,5,62,0,0
5276,3,62,0,0
5277,5,62,0,0
5278,0,62,0,0
5279,0,62,0,0
5280,5,62,0,0
5281,5,62,0,0
5282,3,62,0,0
5283,0,62,0,0
5284,5,62,0,0
5285,0,62,0,0
5286,0,62,0,0
5287,2,62,0,0
5288,5,62,0,0
5289,0,62,0,0
5290,5,62,0,0
5291,2,62,0,0
5292,5,62,0,0
5293,3,62,0,0
5294,5,62,0,0
5295,0,62,0,0
5296,0,62,0,0
5297,0,62,0,0
5298,5,62,0,0
5299,2,62,0,0
5300,0,62,0,0
5301,5,62,0,0
5302,0,62,0,0
5303,5,62,0,0
5304,1,62,0,0
5305,3,62,0,0
5306,5,62,0,0
5307,5,62,0,0
5308,5,62,0,0
5309,5,62,0,0
5310,5,62,0,0
5311,0,62,0,0
5312,3,62,0,0
5313,5,62,0,0
5314,2,62,0,0
5315,5,62,0,0
5316,0,62,0,0
5317,5,62,0,0
5318,2,62,0,0
5319,0,62,0,0
5320,5,62,0,0
5321,5,62,0,0
5322,5,62,0,0
5323,1,62,0,0
5324,2,62,0,0
5325,0,61,0,0
5326,5,61,0,0
5327,5,61,0,0
5328,5,61,0,0
5329,5,61,0,0
5330,0,61,0,0
5331,3,61,0,0
5332,3,61,0,0
5333,5,61,0,0
5334,0,61,0,0
5335,5,61,0,0
5336,0,61,0,0
5337,5,61,0,0
5338,0,61,0,0
5339,5,61,0,0
5340,0,61,0,0
5341,5,61,0,0
5342,5,61,0,0
5343,5,61,0,0
5344,3,61,0,0
5345,0,61,0,0
5346,5,61,0,0
5347,5,61,0,0
5348,3,61,0,0
5349,0,61,0,0
5350,5,61,0,0
5351,5,61,0,0
5352,5,61,0,0
5353,3,61,0,0
5354,0,61,0,0
5355,2,61,0,0
5356,3,61,0,0
5357,5,61,0,0
5358,5,61,0,0
5359,2,61,0,0
5360,5,61,0,0
5361,0,61,0,0
5362,3,61,0,0
5363,3,61,0,0
5364,1,61,0,0
5365,3,61,0,0
5366,5,61,0,0
5367,5,61,0,0
5368,0,61,0,0
5369,5,61,0,0
5370,5,61,0,0
5371,5,61,0,0
5372,0,61,0,0
5373,0,61,0,0
5374,5,61,0,0
5375,5,61,0,0
5376,5,61,0,0
5377,4,61,0,0
5378,5,61,0,0
5379,3,61,0,0
5380,0,61,0,0
5381,5,61,0,0
5382,5,61,0,0
5383,0,61,0,0
5384,5,61,0,0
5385,3,61,0,0
5386,0,61,0,0
5387,0,61,0,0
5388,5,61,0,0
5389,5,61,0,0
5390,5,61,0,0
5391,5,61,0,0
5392,5,61,0,0
5393,5,61,0,0
5394,0,60,0,0
5395,3,60,0,0
5396,1,60,0,0
5397,0,60,0,0
5398,5,60,0,0
5399,5,60,0,0
5400,5,60,0,0
5401,0,60,0,0
5402,3,60,0,0
5403,0,60,0,0
5404,0,60,0,0
5405,2,60,0,0
5406,0,60,0,0
5407,1,60,0,0
5408,5,60,0,0
5409,5,60,0,0
5410,5,60,0,0
5411,0,60,0,0
5412,3,60,0,0
5413,0,60,0,0
5414,5,60,0,0
5415,2,60,0,0
5416,3,60,0,0
5417,3,60,0,0
5418,0,60,0,1
5419,5,60,0,0
5420,2,60,0,0
5421,1,60,0,0
5422,1,60,0,0
5423,5,60,0,0
5424,5,60,0,0
5425,0,60,0,0
5426,5,60,0,0
5427,5,60,0,0
5428,5,60,0,0
5429,1,60,0,0
5430,2,60,0,0
5431,3,60,0,0
5432,5,60,0,0
5433,3,60,0,0
5434,0,60,0,0
5435,2,60,0,0
5436,3,60,0,0
5437,5,60,0,0
5438,2,60,0,0
5439,0,60,0,0
5440,5,60,0,0
5441,5,60,0,0
5442,0,60,0,0
5443,0,60,0,0
5444,2,60,0,0
5445,5,60,0,0
5446,2,60,0,0
5447,0,60,0,0
5448,0,60,0,0
5449,5,60,0,0
5450,5,60,0,0
5451,3,60,0,0
5452,0,60,0,0
5453,5,60,0,0
5454,5,60,0,0
5455,2,60,0,0
5456,0,60,0,0
5457,3,60,0,0
5458,0,60,0,0
5459,0,60,0,0
5460,5,60,0,0
5461,0,60,0,0
5462,3,60,0,0
5463,5,60,0,0
5464,5,60,0,0
5465,2,60,0,0
5466,3,60,0,0
5467,4,60,0,0
5468,2,60,0,0
5469,5,60,0,0
5470,5,60,0,0
5471,0,60,0,0
5472,0,60,0,0
5473,1,60,0,0
5474,1,60,0,0
5475,0,60,0,0
5476,0,60,0,0
5477,2,60,0,0
5478,3,60,0,0
5479,1,60,0,0
5480,0,60,0,0
5481,3,59,0,0
5482,2,59,0,0
5483,2,59,0,0
5484,3,59,0,0
5485,1,59,0,1
5486,5,59,0,0
5487,5,59,0,0
5488,5,59,0,0
5489,5,59,0,0
5490,2,59,0,0
5491,5,59,0,0
5492,2,59,0,0
5493,5,59,0,0
5494,5,59,0,0
5495,2,59,0,0
5496,5,59,0,0
5497,0,59,0,0
5498,1,59,0,0
5499,5,59,0,0
5500,2,59,0,0
5501,0,59,0,0
5502,5,59,0,0
5503,0,59,0,0
5504,5,59,0,0
5505,1,59,0,0
5506,5,59,0,0
5507,3,59,0,0
5508,5,59,0,0
5509,5,59,0,0
5510,5,59,0,0
5511,3,59,0,0
5512,0,59,0,0
5513,3,59,0,0
5514,0,59,0,0
5515,5,59,0,0
5516,5,59,0,0
5517,0,59,0,0
5518,5,59,0,0
5519,3,59,0,0
5520,3,59,0,0
5521,5,59,0,0
5522,5,59,0,0
5523,5,59,0,0
5524,5,59,0,0
5525,5,59,0,0
5526,1,59,0,0
5527,5,59,0,0
5528,3,59,0,0
5529,0,59,0,0
5530,3,59,0,0
5531,5,59,0,0
5532,2,59,0,0
5533,0,59,0,0
5534,0,59,0,0
5535,5,59,0,0
5536,2,59,0,0
5537,5,59,0,0
5538,0,59,0,0
5539,5,59,0,0
5540,4,59,0,0
5541,0,59,0,0
5542,2,59,0,0
5543,2,59,0,0
5544,5,59,0,0
5545,2,59,0,0
5546,0,59,0,0
5547,0,59,0,0
5548,5,59,0,0
5549,5,59,0,0
5550,5,59,0,0
5551,5,59,0,0
5552,5,59,0,0
5553,5,59,0,0
5554,2,59,0,0
5555,5,59,0,0
5556,5,59,0,0
5557,0,59,0,0
5558,0,59,0,0
5559,5,59,0,0
5560,0,58,0,0
5561,5,58,0,0
5562,5,58,0,0
5563,0,58,0,0
5564,5,58,0,0
5565,0,58,0,0
5566,5,58,0,0
5567,2,58,0,0
5568,0,58,0,0
5569,5,58,0,0
5570,5,58,0,0
5571,0,58,0,0
5572,5,58,0,0
5573,5,58,0,0
5574,5,58,0,0
5575,5,58,0,0
5576,5,58,0,0
5577,0,58,0,0
5578,5,58,0,0
5579,0,58,0,0
5580,3,58,0,0
5581,0,58,0,0
5582,3,58,0,0
5583,3,58,0,0
5584,3,58,0,0
5585,3,58,0,0
5586,2,58,0,0
5587,5,58,0,0
5588,5,58,0,0
5589,5,58,0,0
5590,5,58,0,0
5591,5,58,0,0
5592,2,58,0,0
5593,0,58,0,0
5594,2,58,0,0
5595,0,58,0,0
5596,0,58,0,0
5597,2,58,0,0
5598,0,58,0,0
5599,0,58,0,0
5600,0,58,0,0
5601,5,58,0,0
5602,5,58,0,0
5603,5,58,0,0
5604,0,58,0,1
5605,2,58,0,0
5606,5,58,0,0
5607,5,58,0,0
5608,0,58,0,0
5609,5,58,0,0
5610,5,58,0,0
5611,0,58,0,0
5612,5,58,0,0
5613,5,58,0,0
5614,3,58,0,1
5615,5,58,0,0
5616,5,58,0,0
5617,1,58,0,0
5618,0,58,0,0
5619,5,58,0,0
5620,5,58,0,0
5621,5,58,0,0
5622,2,58,0,0
5623,5,58,0,0
5624,0,58,0,0
5625,0,58,0,0
5626,5,58,0,0
5627,5,58,0,0
5628,5,58,0,0
5629,5,58,0,0
5630,5,58,0,0
5631,5,58,0,0
5632,4,58,0,0
5633,5,58,0,0
5634,3,58,0,0
5635,5,58,0,0
5636,2,58,0,0
5637,0,58,0,0
5638,4,58,0,0
5639,0,58,0,0
5640,5,58,0,0
5641,1,58,0,0
5642,5,58,0,0
5643,0,58,0,0
5644,0,58,0,0
5645,2,58,0,0
5646,5,58,0,0
5647,0,58,0,0
5648,5,58,0,0
5649,2,58,0,0
5650,0,58,0,0
5651,0,58,0,0
5652,1,58,0,0
5653,5,58,0,0
5654,5,58,0,0
5655,5,58,0,0
5656,3,58,0,0
5657,1,58,0,0
5658,2,57,0,0
5659,5,57,0,0
5660,0,57,0,0
5661,2,57,0,0
5662,1,57,0,0
5663,5,57,0,0
5664,2,57,0,0
5665,3,57,0,0
5666,0,57,0,0
5667,0,57,0,0
5668,3,57,0,0
5669,5,57,0,0
5670,5,57,0,0
5671,2,57,0,0
5672,0,57,0,0
5673,0,57,0,0
5674,5,57,0,0
5675,0,57,0,0
5676,2,57,0,0
5677,1,57,0,1
5678,0,57,0,0
5679,5,57,0,0
5680,5,57,0,0
5681,5,57,0,0
5682,3,57,0,0
5683,4,57,0,0
5684,0,57,0,0
5685,5,57,0,0
5686,0,57,0,0
5687,0,57,0,0
5688,0,57,0,0
5689,5,57,0,0
5690,5,57,0,0
5691,2,57,0,0
5692,3,57,0,0
5693,5,57,0,0
5694,2,57,0,0
5695,0,57,0,0
5696,3,57,0,0
5697,5,57,0,0
5698,0,57,0,0
5699,0,57,0,0
5700,3,57,0,0
5701,0,57,0,0
5702,0,57,0,0
5703,0,57,0,0
5704,3,57,0,0
5705,0,57,0,0
5706,5,57,0,0
5707,1,57,0,0
5708,0,57,0,0
5709,0,57,0,0
5710,3,57,0,0
5711,5,57,0,0
5712,2,57,0,0
5713,5,57,0,0
5714,0,57,0,0
5715,0,57,0,0
5716,0,57,0,0
5717,0,57,0,0
5718,0,57,0,0
5719,2,57,0,0
5720,1,57,0,0
5721,5,57,0,0
5722,5,57,0,0
5723,5,57,0,0
5724,2,57,0,0
5725,0,57,0,0
5726,5,57,0,0
5727,5,57,0,0
5728,5,57,0,0
5729,0,57,0,0
5730,3,57,0,0
5731,0,57,0,0
5732,0,57,0,0
5733,5,57,0,0
5734,2,57,0,0
5735,5,57,0,0
5736,5,57,0,0
5737,5,57,0,0
5738,5,57,0,0
5739,0,57,0,0
5740,5,57,0,0
5741,2,57,0,0
5742,5,57,0,0
5743,0,57,0,0
5744,0,57,0,0
5745,0,57,0,0
5746,5,57,0,0
5747,3,57,0,0
5748,0,57,0,0
5749,5,57,0,0
5750,0,57,0,0
5751,0,57,0,0
5752,5,56,0,0
5753,5,56,0,0
5754,1,56,0,0
5755,0,56,0,0
5756,3,56,0,0
5757,0,56,0,0
5758,5,56,0,0
5759,3,56,0,0
5760,5,56,0,0
5761,1,56,0,0
5762,0,56,0,0
5763,1,56,0,1
5764,2,56,0,0
5765,0,56,0,0
5766,3,56,0,0
5767,0,56,0,0
5768,3,56,0,0
5769,3,56,0,0
5770,2,56,0,0
5771,0,56,0,0
5772,5,56,0,0
5773,3,56,0,0
5774,2,56,0,0
5775,5,56,0,0
5776,0,56,0,0
5777,5,56,0,0
5778,0,56,0,0
5779,5,56,0,0
5780,2,56,0,0
5781,3,56,0,0
5782,5,56,0,0
5783,5,56,0,0
5784,3,56,0,0
5785,5,56,0,0
5786,0,56,0,0
5787,5,56,0,0
5788,3,56,0,0
5789,5,56,0,0
5790,2,56,0,0
5791,0,56,0,0
5792,0,56,0,0
5793,5,56,0,0
5794,1,56,0,0
5795,5,56,0,0
5796,4,56,0,0
5797,0,56,0,0
5798,2,56,0,0
5799,0,56,0,0
5800,5,56,0,0
5801,0,56,0,0
5802,4,56,0,0
5803,0,56,0,0
5804,5,56,0,0
5805,5,56,0,0
5806,5,56,0,0
5807,5,56,0,0
5808,3,56,0,0
5809,3,56,0,0
5810,3,56,0,0
5811,5,56,0,0
5812,3,56,0,0
5813,5,56,0,0
5814,5,56,0,0
5815,5,56,0,0
5816,5,56,0,0
5817,0,56,0,0
5818,5,56,0,0
5819,5,56,0,0
5820,2,56,0,0
5821,2,56,0,0
5822,0,56,0,0
5823,0,56,0,0
5824,0,56,0,0
5825,5,56,0,0
5826,0,56,0,0
5827,0,56,0,0
5828,0,56,0,0
5829,1,56,0,0
5830,5,56,0,0
5831,0,56,0,0
5832,1,56,0,0
5833,5,56,0,0
5834,0,56,0,0
5835,5,56,0,0
5836,5,56,0,0
5837,4,56,0,0
5838,5,56,0,0
5839,0,56,0,0
5840,0,56,0,0
5841,5,56,0,0
5842,1,56,0,0
5843,0,56,0,0
5844,0,56,0,0
5845,0,56,0,0
5846,2,56,0,0
5847,4,56,0,0
5848,3,56,0,0
5849,5,56,0,0
5850,5,56,0,0
5851,0,56,0,0
5852,3,56,0,0
5853,2,56,0,0
5854,3,56,0,0
5855,2,55,0,0
5856,5,55,0,0
5857,0,55,0,0
5858,3,55,0,0
5859,0,55,0,0
5860,0,55,0,0
5861,0,55,0,0
5862,0,55,0,0
5863,0,55,0,0
5864,4,55,0,0
5865,5,55,0,0
5866,2,55,0,0
5867,0,55,0,0
5868,2,55,0,0
5869,5,55,0,0
5870,0,55,0,0
5871,0,55,0,0
5872,0,55,0,0
5873,2,55,0,0
5874,5,55,0,0
5875,5,55,0,0
5876,5,55,0,0
5877,0,55,0,0
5878,0,55,0,0
5879,2,55,0,0
5880,0,55,0,0
5881,5,55,0,0
5882,2,55,0,0
5883,5,55,0,0
5884,5,55,0,0
5885,0,55,0,0
5886,4,55,0,0
5887,0,55,0,0
5888,5,55,0,0
5889,5,55,0,0
5890,5,55,0,0
5891,0,55,0,0
5892,5,55,0,0
5893,5,55,0,0
5894,1,55,0,0
5895,5,55,0,0
5896,5,55,0,0
5897,3,55,0,0
5898,2,55,0,0
5899,4,55,0,0
5900,3,55,0,0
5901,0,55,0,0
5902,0,55,0,0
5903,0,55,0,0
5904,0,55,0,0
5905,5,55,0,0
5906,4,55,0,0
5907,1,55,0,0
5908,0,55,0,0
5909,0,55,0,0
5910,0,55,0,0
5911,0,55,0,0
5912,0,55,0,0
5913,0,55,0,0
5914,5,55,0,0
5915,1,55,0,0
5916,5,55,0,0
5917,0,55,0,0
5918,2,55,0,0
5919,2,55,0,0
5920,0,55,0,0
5921,0,55,0,0
5922,5,55,0,0
5923,5,55,0,0
5924,3,55,0,0
5925,5,55,0,0
5926,5,55,0,0
5927,0,55,0,0
5928,0,55,0,0
5929,3,55,0,0
5930,0,55,0,0
5931,0,55,0,0
5932,0,55,0,0
5933,0,55,0,0
5934,0,55,0,0
5935,5,55,0,0
5936,4,55,0,0
5937,0,55,0,0
5938,0,55,0,0
5939,5,55,0,0
5940,1,55,0,0
5941,0,55,0,0
5942,1,55,0,0
5943,0,55,0,0
5944,0,55,0,0
5945,0,54,0,0
5946,5,54,0,0
5947,3,54,0,0
5948,5,54,0,0
5949,0,54,0,0
5950,0,54,0,0
5951,5,54,0,0
5952,0,54,0,0
5953,1,54,0,0
5954,5,54,0,0
5955,0,54,0,0
5956,5,54,0,0
5957,2,54,0,0
5958,5,54,0,0
5959,0,54,0,0
5960,4,54,0,0
5961,5,54,0,0
5962,0,54,0,0
5963,0,54,0,0
5964,5,54,0,0
5965,3,54,0,0
5966,0,54,0,0
5967,5,54,0,0
5968,0,54,0,0
5969,5,54,0,0
5970,5,54,0,0
5971,2,54,0,0
5972,0,54,0,0
5973,0,54,0,0
5974,5,54,0,0
5975,5,54,0,0
5976,0,54,0,0
5977,0,54,0,0
5978,5,54,0,0
5979,0,54,0,0
5980,5,54,0,0
5981,5,54,0,0
5982,5,54,0,0
5983,0,54,0,0
5984,5,54,0,0
5985,5,54,0,0
5986,4,54,0,0
5987,5,54,0,0
5988,0,54,0,0
5989,5,54,0,0
5990,5,54,0,0
5991,0,54,0,0
5992,0,54,0,0
5993,0,54,0,0
5994,0,54,0,0
5995,3,54,0,0
5996,2,54,0,0
5997,0,54,0,0
5998,5,54,0,0
5999,2,54,0,0
6000,0,54,0,0
6001,0,54,0,0
6002,0,54,0,0
6003,5,54,0,0
6004,0,54,0,0
6005,0,54,0,0
6006,0,54,0,0
6007,5,54,0,0
6008,3,54,0,0
6009,0,54,0,0
6010,2,54,0,0
6011,5,54,0,0
6012,5,54,0,0
6013,0,54,0,0
6014,0,54,0,0
6015,0,54,0,0
6016,0,54,0,0
6017,5,54,0,0
6018,4,54,0,0
6019,5,54,0,0
6020,5,54,0,0
6021,5,54,0,0
6022,5,54,0,0
6023,2,54,0,0
6024,5,54,0,0
6025,5,54,0,0
6026,1,54,0,0
6027,5,54,0,0
6028,0,54,0,0
6029,5,54,0,0
6030,0,54,0,0
6031,0,54,0,0
6032,2,54,0,0
6033,0,54,0,0
6034,0,54,0,0
6035,2,54,0,0
6036,5,54,0,0
6037,5,54,0,0
6038,0,53,0,0
6039,2,53,0,0
6040,3,53,0,0
6041,5,53,0,0
6042,0,53,0,0
6043,3,53,0,0
6044,2,53,0,0
6045,5,53,0,0
6046,0,53,0,0
6047,5,53,0,0
6048,5,53,0,0
6049,3,53,0,0
6050,0,53,0,0
6051,0,53,0,0
6052,5,53,0,0
6053,0,53,0,0
6054,0,53,0,0
6055,2,53,0,0
6056,0,53,0,0
6057,0,53,0,0
6058,3,53,0,0
6059,3,53,0,0
6060,5,53,0,0
6061,5,53,0,0
6062,5,53,0,0
6063,0,53,0,0
6064,0,53,0,0
6065,2,53,0,0
6066,5,53,0,0
6067,5,53,0,0
6068,5,53,0,0
6069,0,53,0,0
6070,5,53,0,0
6071,5,53,0,0
6072,5,53,0,0
6073,5,53,0,0
6074,3,53,0,0
6075,3,53,0,0
6076,0,53,0,0
6077,0,53,0,0
6078,2,53,0,0
6079,5,53,0,0
6080,5,53,0,0
6081,5,53,0,0
6082,4,53,0,0
6083,5,53,0,0
6084,3,53,0,0
6085,5,53,0,0
6086,0,53,0,0
6087,5,53,0,0
6088,0,53,0,0
6089,5,53,0,0
6090,5,53,0,0
6091,5,53,0,0
6092,2,53,0,0
6093,0,53,0,0
6094,4,53,0,0
6095,0,53,0,0
6096,3,53,0,0
6097,0,53,0,0
6098,0,53,0,0
6099,0,53,0,0
6100,0,53,0,0
6101,0,53,0,0
6102,0,53,0,0
6103,0,53,0,0
6104,0,53,0,0
6105,5,53,0,0
6106,2,53,0,0
6107,0,53,0,0
6108,2,53,0,0
6109,0,53,0,0
6110,0,53,0,0
6111,3,53,0,0
6112,0,53,0,0
6113,5,53,0,0
6114,2,53,0,0
6115,5,53,0,0
6116,0,53,0,0
6117,0,53,0,0
6118,4,53,0,0
6119,5,53,0,0
6120,0,53,0,0
6121,5,53,0,0
6122,0,53,0,0
6123,0,53,0,0
6124,0,53,0,0
6125,5,53,0,0
6126,5,53,0,0
6127,5,53,0,0
6128,4,53,0,0
6129,0,52,0,0
6130,3,52,0,0
6131,0,52,0,0
6132,5,52,0,0
6133,5,52,0,0
6134,3,52,0,0
6135,2,52,0,0
6136,1,52,0,0
6137,0,52,0,0
6138,0,52,0,0
6139,0,52,0,0
6140,5,52,0,0
6141,0,52,0,0
6142,0,52,0,0
6143,0,52,0,0
6144,5,52,0,0
6145,3,52,0,0
6146,0,52,0,0
6147,5,52,0,0
6148,0,52,0,0
6149,5,52,0,0
6150,5,52,0,0
6151,3,52,0,0
6152,0,52,0,0
6153,4,52,0,0
6154,1,52,0,0
6155,2,52,0,0
6156,1,52,0,0
6157,3,52,0,0
6158,4,52,0,0
6159,0,52,0,0
6160,1,52,0,0
6161,0,52,0,0
6162,2,52,0,0
6163,2,52,0,0
6164,5,52,0,0
6165,0,52,0,0
6166,0,52,0,0
6167,0,52,0,0
6168,5,52,0,0
6169,5,52,0,0
6170,3,52,0,0
6171,0,52,0,0
6172,0,52,0,0
6173,0,52,0,0
6174,0,52,0,0
6175,0,52,0,0
6176,3,52,0,0
6177,0,52,0,0
6178,0,52,0,0
6179,2,52,0,0
6180,0,52,0,0
6181,0,52,0,0
6182,0,52,0,0
6183,0,52,0,0
6184,5,52,0,0
6185,5,52,0,0
6186,4,52,0,0
6187,3,52,0,0
6188,2,52,0,0
6189,0,52,0,0
6190,0,52,0,0
6191,0,52,0,0
6192,0,52,0,0
6193,1,52,0,0
6194,0,52,0,0
6195,0,52,0,0
6196,0,52,0,0
6197,2,52,0,0
6198,5,52,0,0
6199,0,52,0,0
6200,1,52,0,0
6201,5,52,0,0
6202,0,52,0,0
6203,0,52,0,0
6204,2,52,0,0
6205,0,52,0,0
6206,5,52,0,0
6207,0,52,0,0
6208,3,52,0,0
6209,4,52,0,0
6210,2,52,0,0
6211,5,52,0,0
6212,2,52,0,0
6213,0,52,0,0
6214,5,52,0,0
6215,3,52,0,0
6216,0,52,0,0
6217,1,52,0,0
6218,2,52,0,0
6219,5,52,0,0
6220,2,52,0,0
6221,5,52,0,0
6222,0,52,0,0
6223,4,52,0,0
6224,2,52,0,0
6225,0,52,0,0
6226,3,52,0,0
6227,0,52,0,0
6228,0,52,0,0
6229,5,52,0,0
6230,0,52,0,0
6231,0,52,0,0
6232,0,52,0,0
6233,0,52,0,0
6234,2,52,0,0
6235,0,52,0,0
6236,3,52,0,0
6237,2,52,0,0
6238,3,52,0,0
6239,0,52,0,0
6240,5,52,0,0
6241,0,52,0,0
6242,2,52,0,0
6243,0,51,0,0
6244,0,51,0,0
6245,2,51,0,0
6246,0,51,0,0
6247,0,51,0,0
6248,5,51,0,0
6249,2,51,0,0
6250,3,51,0,0
6251,0,51,0,0
6252,5,51,0,0
6253,0,51,0,0
6254,0,51,0,0
6255,0,51,0,0
6256,2,51,0,0
6257,5,51,0,0
6258,5,51,0,0
6259,2,51,0,0
6260,5,51,0,0
6261,3,51,0,0
6262,5,51,0,0
6263,3,51,0,0
6264,5,51,0,0
6265,3,51,0,0
6266,3,51,0,0
6267,5,51,0,0
6268,2,51,0,0
6269,2,51,0,0
6270,0,51,0,0
6271,5,51,0,0
6272,3,51,0,0
6273,5,51,0,0
6274,5,51,0,0
6275,2,51,0,0
6276,0,51,0,0
6277,5,51,0,0
6278,3,51,0,0
6279,0,51,0,0
6280,0,51,0,0
6281,3,51,0,0
6282,0,51,0,0
6283,0,51,0,0
6284,5,51,0,0
6285,5,51,0,0
6286,5,51,0,0
6287,0,51,0,0
6288,5,51,0,0
6289,3,51,0,0
6290,5,51,0,0
6291,0,51,0,0
6292,5,51,0,0
6293,0,51,0,0
6294,0,51,0,0
6295,2,51,0,0
6296,2,51,0,0
6297,5,51,0,0
6298,5,51,0,0
6299,0,51,0,0
6300,0,51,0,0
6301,5,51,0,0
6302,3,51,0,0
6303,2,51,0,0
6304,0,51,0,0
6305,0,51,0,0
6306,1,51,0,0
6307,0,51,0,0
6308,5,51,0,0
6309,5,51,0,0
6310,5,51,0,0
6311,1,51,0,0
6312,0,51,0,0
6313,5,51,0,0
6314,2,51,0,0
6315,0,51,0,0
6316,0,51,0,0
6317,5,51,0,0
6318,0,51,0,0
6319,5,51,0,0
6320,0,51,0,0
6321,0,51,0,0
6322,5,51,0,0
6323,0,51,0,0
6324,4,51,0,0
6325,5,51,0,0
6326,5,51,0,0
6327,0,51,0,0
6328,3,51,0,0
6329,2,51,0,0
6330,0,51,0,0
6331,5,51,0,0
6332,0,51,0,0
6333,0,51,0,0
6334,2,51,0,0
6335,2,51,0,0
6336,5,51,0,0
6337,0,51,0,0
6338,0,51,0,0
6339,0,51,0,0
6340,2,51,0,0
6341,2,51,0,0
6342,5,51,0,0
6343,0,51,0,0
6344,0,51,0,0
6345,0,51,0,0
6346,3,51,0,0
6347,5,51,0,0
6348,0,51,0,0
6349,0,51,0,0
6350,5,51,0,0
6351,5,51,0,0
6352,2,51,0,0
6353,0,51,0,0
6354,0,51,0,0
6355,5,51,0,0
6356,1,51,0,0
6357,2,51,0,0
6358,4,51,0,0
6359,1,51,0,0
6360,0,51,0,0
6361,3,51,0,0
6362,0,51,0,0
6363,5,51,0,0
6364,0,50,0,0
6365,0,50,0,0
6366,0,50,0,0
6367,0,50,0,0
6368,3,50,0,0
6369,5,50,0,0
6370,1,50,0,0
6371,2,50,0,0
6372,0,50,0,0
6373,0,50,0,0
6374,5,50,0,0
6375,0,50,0,0
6376,5,50,0,0
6377,2,50,0,0
6378,0,50,0,0
6379,3,50,0,0
6380,0,50,0,0
6381,0,50,0,0
6382,0,50,0,0
6383,2,50,0,0
6384,0,50,0,0
6385,0,50,0,0
6386,0,50,0,0
6387,0,50,0,0
6388,0,50,0,0
6389,0,50,0,0
6390,5,50,0,0
6391,5,50,0,0
6392,5,50,0,0
6393,5,50,0,0
6394,5,50,0,0
6395,5,50,0,0
6396,5,50,0,0
6397,5,50,0,0
6398,3,50,0,0
6399,5,50,0,0
6400,5,50,0,0
6401,4,50,0,0
6402,0,50,0,0
6403,3,50,0,0
6404,0,50,0,0
6405,0,50,0,0
6406,0,50,0,0
6407,0,50,0,0
6408,0,50,0,0
6409,5,50,0,0
6410,2,50,0,0
6411,0,50,0,0
6412,0,50,0,0
6413,2,50,0,0
6414,1,50,0,0
6415,2,50,0,0
6416,1,50,0,0
6417,0,50,0,0
6418,1,50,0,0
6419,2,50,0,0
6420,5,50,0,0
6421,0,50,0,0
6422,5,50,0,0
6423,5,50,0,0
6424,0,50,0,0
6425,1,50,0,0
6426,0,50,0,0
6427,0,50,0,0
6428,0,50,0,0
6429,1,50,0,0
6430,4,50,0,0
6431,5,50,0,0
6432,0,50,0,0
6433,2,50,0,0
